point	56	2	2	12	8140.19145525826	16855.276993311774	252.24999999999997	8174	16883
point	55	2	2	12	17367.658030066243	25088.30397327445	132.0	17719	24776
point	53	3	2	12	11410.197101804846	23648.15352984735	252.25	11494	23686
point	52	3	1	12	15443.04254540656	12792.429163539024	298.0	15431	12768
point	51	3	1	12	15962.753746775072	28485.92457323432	198.0	15895	28515
point	50	3	1	12	7668.743404660655	20803.976912720253	298.0	7613	20816
point	48	4	0	12	13458.618508867006	11548.991501564766	448.0	13215	11506
point	47	4	2	12	9121.934217921387	17104.43785758089	252.25	9193	17113
point	46	4	4	12	12018.155466207467	13591.783257540214	63.0625	11978	13489
point	45	4	0	12	12065.120361763227	18066.64778007908	448.0	12081	18097
point	44	5	0	12	19547.97359630885	16284.168496414477	132.0	19573	16279
point	43	5	2	12	10391.130035288348	12175.13357470816	252.25	10607	11911
point	42	5	1	12	11086.743516787257	5044.695711775419	298.0	11255	4992
point	41	5	0	12	13097.623911676355	16245.508004397478	298.0	13138	16323
point	40	5	2	12	7650.856026088089	21004.846712009436	252.25	7710	20958
point	39	6	4	12	16006.572607058964	9073.094565684478	63.0625	15686	8743
point	38	6	0	12	5270.938705656214	17817.264483509058	672.0	5368	17826
point	37	6	0	12	15296.019070116403	29623.970919654803	298.0	15169	29365
point	36	6	1	12	9475.657445294175	17775.459539686923	504.5	9497	17782
point	35	6	4	12	17103.009824279572	14499.633485611197	63.0625	17081	14335
point	33	7	0	12	16185.603810676696	13777.162576386552	298.0	16134	13806
point	32	7	0	12	11587.928861073935	4498.250435298207	298.0	11589	4498
point	31	7	3	12	14682.0	25330.05618775329	126.125	14682	25198
point	30	7	2	12	7218.1896954025015	19061.158120095	252.25	7299	19011
point	29	8	0	12	11196.86790892712	15042.583360662138	672.0	11177	14972
point	28	8	0	12	7267.425522470592	20378.640965415438	672.0	7363	20298
point	27	8	1	12	10210.88034253784	7228.967925541147	298.0	10210	7260
point	26	8	0	12	13139.359335820622	8229.922034903588	448.0	13305	8242
point	25	8	0	12	11881.538794732121	21387.834961327462	1009.0	11552	21140
point	24	9	0	12	13856.127228724961	11501.8283806112	672.0	13789	11651
point	23	9	0	12	9512.328374325152	11697.903993938082	672.0	9507	11689
point	22	9	0	12	9062.025932140794	10950.407081118994	672.0	9097	11009
point	21	9	1	12	20160.98566335227	11468.368833972698	132.0	20124	11478
point	20	9	1	12	8604.872483521833	19651.604109801425	504.5	8843	19730
point	19	10	1	12	10832.292982076857	17743.815685939953	448.0	10979	17478
point	18	10	0	12	12191.96319978533	18750.97255548095	448.0	12185	18804
point	17	10	0	12	8678.22467072672	19168.87320301532	1009.0	8584	18848
point	54	3	0	12	5564.931506319811	18048.14726914317	298.0	5565	18047
point	15	10	1	12	16961.41442623963	12461.0	504.5	16911	12461
point	14	11	3	12	13814.559367210268	26630.1628614414	126.125	13812	26625
point	13	11	0	12	19922.52356273355	20870.084564490244	1009.0	19824	22112
point	12	11	0	12	12998.800587279124	11474.072780661738	448.0	12800	11456
point	11	11	0	12	4457.452307503803	21284.0608547218	672.0	4818	21244
point	10	11	0	12	12698.818575793392	21890.471905159422	298.0	12696	21898
point	9	12	0	12	12106.487990963467	16776.68995650919	672.0	12299	16664
point	49	4	0	12	10529.67133371058	5009.052593768246	298.0	10541	4996
point	7	12	0	12	8318.214308799863	14954.877704508155	298.0	8370	14998
point	6	12	0	12	13978.713712001763	9648.686215692402	672.0	13986	9602
point	5	12	0	12	12385.330771210049	18091.429149566076	448.0	12389	18091
point	4	13	1	12	9934.016974295564	12401.36162382594	504.5	9935	12403
point	3	13	0	12	11383.034287913038	23944.011813109697	672.0	11279	24184
point	2	13	1	12	9888.00507048827	12324.675117480452	504.5	9659	11943
point	1	13	0	12	11205.415663001046	24351.378847923523	672.0	11196	24373
point	34	7	1	12	9289.277829883858	17701.337535171606	504.5	9231	17662
newpoint	60	1	3	12	11718.0	19242.0	126.12500000000001	11864	19120
newpoint	61	1	1	12	13940.0	20262.0	298.0	14027	20325
newpoint	62	1	0	12	14417.0	15953.0	672.0	14395	15968
newpoint	63	1	2	12	19940.0	15948.0	132.0	19922	15802
newpoint	64	1	0	12	11513.0	15775.0	672.0	11657	16054
point	64	2	0	13	11768.3224760205	16370.581661515156	672.0	11762	16432
point	63	2	2	13	19923.848316043226	15816.991896795043	132.0	19922	15802
point	62	2	0	13	13772.677208649535	16109.426081713278	672.0	13749	16113
point	61	2	1	13	14188.965838814782	20265.32640525834	298.0	14032	20132
point	60	2	3	13	11814.783149283085	19161.126409503177	126.12500000000001	11864	19120
point	59	3	0	13	12106.069619536382	27423.06676322795	298.0	12110	27472
point	58	3	1	13	13512.890489606069	13980.168900289516	448.00000000000006	13537	13965
point	57	3	0	13	20835.46684494124	10888.861294137638	132.0	20705	10965
point	56	3	2	13	8335.220650803654	17015.256562106802	252.25	8652	17274
point	55	3	2	13	17466.316060132485	25000.607946548902	132.0	17719	24776
point	53	4	2	13	11556.01106057323	23538.182937005673	252.25	11666	23276
point	52	4	1	13	15427.008595852127	12555.943745328777	298.0	15589	12450
point	51	4	1	13	15808.927143867997	28348.947941267466	298.0	15782	28297
point	50	4	1	13	7394.829042251419	20917.807016731305	298.0	7096	21073
point	48	5	0	13	13180.615639133996	11634.940203311196	298.0	13167	11687
point	47	5	2	13	9180.345917333778	17254.588156374535	252.25	9128	17254
point	46	5	4	13	11995.207288276622	13533.044343386951	63.0625	11978	13489
point	45	5	0	13	12303.910704437189	18348.301657335545	448.0	12292	18433
point	44	6	0	13	19660.161287528084	16217.897241732888	132.0	19670	16211
point	43	6	2	13	10550.758236713307	11979.816141257295	252.25	10607	11911
point	42	6	1	13	11370.71938722883	4954.367678949974	298.0	11378	4952
point	41	6	0	13	12739.785580958333	16561.832571163217	672.0	12608	16620
point	40	6	2	13	7848.9682589250115	20848.701993090315	252.25	8001	20731
point	39	7	4	13	15962.637954605689	9027.854923554372	63.0625	15686	8743
point	38	7	0	13	5937.668511998968	17818.859257491247	672.0	5964	17826
point	37	7	0	13	15164.726303051291	29356.452606102583	298.0	15153	29333
point	36	7	1	13	9976.586565301966	17831.880016902043	504.5	10056	17840
point	35	7	4	13	17094.653355514605	14437.127099249241	63.0625	17081	14335
point	33	8	0	13	15920.629625938513	13913.4209469413	298.0	15844	13952
point	32	8	0	13	11875.785438143681	4500.157928547236	298.0	12141	4446
point	31	8	3	13	14682.0	25203.93118775329	126.125	14682	25198
point	30	8	2	13	7429.0103548354355	18923.991543551063	252.24999999999997	7489	18875
point	29	9	0	13	11063.952693674082	14384.564323477767	672.0	11021	14078
point	28	9	0	13	7683.10066911057	19855.677493537692	672.0	7778	19721
point	27	9	1	13	10201.490940457983	7526.8197956389395	298.0	10196	7699
point	26	9	0	13	13586.560612882538	8256.09296055665	448.0	13673	8261
point	25	9	0	13	10982.050565576412	20963.450006845218	1009.0	10364	20772
point	24	10	0	13	13557.491251874482	12103.405413125978	672.0	13536	12144
point	23	10	0	13	9461.30219046599	11891.37685202388	298.0	9496	11949
point	22	10	0	13	9408.760047870124	11526.044669555096	672.0	9463	11616
point	21	10	1	13	20035.871662394875	11452.017284319232	132.0	19902	11381
point	20	10	1	13	9096.426036538165	19716.25529758384	504.5	9196	19712
point	19	11	1	13	11045.962006515227	17350.07947720884	448.00000000000006	11124	17201
point	18	11	0	13	12107.828363866194	19105.93255989138	672.0	12167	19222
point	17	11	0	13	8551.74330111995	18174.193401172302	1009.0	8548	18096
point	54	4	0	13	5696.116961571716	17794.82267189119	672.0	5708	17794
point	15	11	1	13	16762.827190048374	12862.785543313283	504.50000000000006	16749	12886
point	14	12	3	13	13759.18065182989	26516.846096604066	126.125	13707	26410
point	13	12	0	13	19842.728337774657	21875.924373840502	1009.0	19824	22112
point	12	12	0	13	12564.734663466676	11490.3284316002	298.0	12557	11325
point	11	12	0	13	5127.057643575817	21233.57167460327	672.0	5470	21222
point	10	12	0	13	13677.53662937399	21876.025299342375	1009.0	14036	21868
point	9	13	0	13	12727.81334741352	16567.116867348515	672.0	12753	16556
point	49	5	0	13	10602.603053310364	4776.861963566248	298.0	10513	4699
point	7	13	0	13	8331.654037388746	15225.400475950466	298.0	8327	15253
point	6	13	0	13	14137.20530224735	9333.256680461593	298.0	14174	9354
point	5	13	0	13	12796.567959486838	17947.562624299953	448.0	12870	17915
point	4	14	1	13	9924.39693324726	12668.761515644235	298.0	9919	12953
point	3	14	0	13	11116.586922309098	24560.91807493194	672.0	10893	25090
point	2	14	1	13	9628.500997487916	11892.034561591649	504.49999999999994	9507	11689
point	1	14	0	13	10943.59516328234	24970.27481163882	672.0	10893	25090
point	34	8	1	13	8874.923121337495	17428.951527628506	504.5	8839	17404
newpoint	65	1	0	13	9665.0	21204.0	298.0	9710	21216
newpoint	66	1	0	13	16678.0	28796.0	298.0	16734	28920
newpoint	67	1	4	13	12752.0	25710.0	63.0625	12752	25758
newpoint	68	1	0	13	8562.0	6777.0	447.99999999999994	8613	6813
newpoint	69	1	0	13	7618.0	12339.0	298.0	7422	12174
point	69	2	0	14	7463.3042914600655	12126.651178082364	448.0	7545	12033
point	68	2	0	14	8800.687865883572	7028.898599199684	298.0	8734	7117
point	67	2	4	14	12737.076397858702	25760.04083448086	63.0625	12635	25774
point	66	2	0	14	16796.094980459045	29069.499323705	298.0	16818	29127
point	65	2	0	14	9824.001304904428	21343.591829224595	298.0	10074	21316
point	64	3	0	14	11704.243324439454	16893.408013728073	448.0	11711	16906
point	63	3	2	14	19816.606106179057	15776.62141593049	132.0	19812	15777
point	62	3	0	14	13141.046228524745	16321.440906660564	672.0	13138	16323
point	61	3	1	14	13955.541282714155	20080.73790545608	298.0	13944	20073
point	60	3	3	14	11919.162907364649	19091.725544968875	126.12499999999999	12063	19018
point	59	4	0	14	12218.669114258753	27691.537402352296	298.0	12235	27840
point	58	4	1	14	13821.469160085411	13658.662252794895	448.0	13876	13594
point	57	4	0	14	20721.46060026961	10955.393813824423	132.0	20705	10965
point	56	4	2	14	8530.584202295222	17174.828317905256	252.25	8652	17274
point	55	4	2	14	17564.974090198728	24912.911919823353	132.0	17719	24776
point	53	5	2	14	11653.593992317543	23305.572460173298	252.25	11666	23276
point	52	5	1	14	15555.349232625673	12351.129188642439	298.00000000000006	15492	12165
point	51	5	1	14	15562.104460481085	28391.86324910094	298.0	15428	28448
point	50	5	1	14	7130.3667037507785	21055.15209860457	298.0	7096	21073
point	48	6	0	14	13049.576480835154	11900.847038329694	298.0	13021	11958
point	47	6	2	14	9173.545226955695	17447.32161059033	252.25	9221	17594
point	46	6	4	14	11962.223808316705	13489.0	63.0625	11946	13489
point	45	6	0	14	12832.871079778119	18488.381927278217	672.0	12871	18492
point	44	7	0	14	19745.918495294205	16242.429467059435	132.0	19768	16397
point	43	7	2	14	10712.809445458779	11786.51829946026	252.25	10879	11591
disappearpoint	42	6	1	14	11391.0	4817.0	0.0	11391	4817
point	41	7	0	14	12117.78188521105	16770.078896461822	672.0	12094	16784
point	40	7	2	14	8059.770422978292	20731.46707996581	252.24999999999997	8119	20752
point	39	8	4	14	15918.703302152415	8982.615281424269	63.0625	15686	8743
point	38	8	0	14	6591.037666445412	17935.167547074994	672.0	6598	17936
point	37	8	0	14	15032.661128954906	29089.32225790981	298.0	14985	28994
point	36	8	1	14	10478.673627048425	17881.129181227123	504.5	10573	17890
point	35	8	4	14	17086.29688674964	14374.620712887285	63.0625	17081	14335
disappearpoint	33	8	0	14	15844.0	13952.0	0.0	15844	13952
point	32	9	0	14	12164.052196002278	4460.647749543114	298.0	12237	4507
point	31	9	3	14	14682.0	25077.80618775329	126.125	14682	24758
point	30	9	2	14	7603.383253770049	18742.8237956435	252.25	7624	18719
point	29	10	0	14	10975.252161867716	13718.896575529661	672.0	10966	13686
point	28	10	0	14	8224.038277131338	19584.96987721599	672.0	8405	19607
point	27	10	1	14	10190.745829800277	7824.622432957006	298.0	10185	7962
point	26	10	0	14	14004.22578065606	8327.630676072482	672.0	14038	8438
point	25	10	0	14	10002.04006741743	20775.44723745317	1009.0	9944	20776
point	24	11	0	14	13303.077170564207	12725.111797798552	672.0	13220	12936
point	23	11	0	14	9295.08502031902	12062.455708458798	298.0	9273	12075
point	22	11	0	14	9754.549960094317	12102.249933490528	672.0	9935	12403
point	21	11	1	14	19919.263584202974	11390.158120888162	132.0	19902	11381
point	20	11	1	14	9596.60123298258	19679.284530898425	504.5	9687	19656
point	19	12	1	14	11258.647820857395	16955.80798053746	448.0	11286	16906
point	18	12	0	14	12411.611414696406	19705.235747987037	672.0	12458	19813
point	17	12	0	14	8663.666186652208	17172.504176125785	1009.0	8752	16404
point	54	5	0	14	6347.010980540041	17929.837436732625	672.0000000000001	6483	17923
point	15	12	1	14	16523.123298150465	13306.196965268797	504.5	16431	13511
point	14	13	3	14	13703.729951227146	26403.56538789858	126.125	13676	26349
point	13	13	0	14	19752.90283890481	22880.902631103516	1009.0	19716	23280
point	12	13	0	14	12584.202839708307	11195.33282188864	298.0	12615	11053
point	11	13	0	14	5793.295383638082	21170.491253012522	672.0	5843	21157
point	10	13	0	14	14684.011545269093	21811.767593179127	1009.0	15004	21784
point	9	14	0	14	13301.516671376095	16238.727312329283	672.0	13337	16220
point	49	6	0	14	10411.186386711284	4571.275877804975	298.0	10400	4560
point	7	14	0	14	8166.474697774238	15469.509692205915	298.0	8121	15526
disappearpoint	6	13	0	14	14286.0	9419.0	0.0	14286	9419
point	5	14	0	14	13209.40264265746	17936.331507520274	448.0	13245	17967
disappearpoint	4	14	1	14	9919.0	12953.0	0.0	9919	12953
point	3	15	0	14	10946.995228004698	25126.324062475887	447.99999999999994	10948	25127
point	2	15	1	14	9368.685264903648	11459.581846438565	504.5	9097	11009
point	1	15	0	14	10677.115682400416	25587.170597744433	672.0	10623	25720
point	34	9	1	14	8664.924603544423	17756.335530998982	504.50000000000006	8655	17760
newpoint	70	1	4	14	11124.0	17201.0	63.0625	11286	16906
newpoint	71	1	0	14	9903.0	21111.0	298.0	9924	21109
newpoint	72	1	2	14	13282.0	16741.0	132.0	13272	16650
newpoint	73	1	0	14	14220.0	28470.0	298.0	14182	28388
newpoint	74	1	1	14	10070.0	16554.0	298.0	10058	16725
point	74	2	1	15	10184.314727146413	16733.182330503412	298.0	10305	16741
point	73	2	0	15	14109.318601178653	28201.12732722119	448.0	14171	28172
point	72	2	2	15	13257.95037081318	16612.066001195588	132.0	13242	16569
point	71	2	0	15	10180.281479516765	21061.35273953344	298.0	10214	20961
point	70	2	4	15	11154.355029897182	17145.723865310687	63.0625	11286	16906
point	65	3	0	15	10120.27844540917	21311.644700497527	298.0	10320	21290
point	64	4	0	15	11718.632447978998	17316.35104042003	448.00000000000006	11717	17349
point	63	4	2	15	19786.104996658625	15891.381612090885	132.0	19787	15906
point	62	4	0	15	12562.741453010669	16640.221903973958	672.0	12514	16662
point	61	4	1	15	13713.932196859565	19943.40316690422	298.0	13598	19932
point	60	4	3	15	12031.402876824008	19034.195510371614	126.12499999999999	12063	19018
point	59	5	0	15	12162.190072896154	27969.588310625193	298.0	12126	28034
point	58	5	1	15	14110.386892231918	13316.28347227803	448.0	14220	13188
point	57	5	0	15	20718.651139097074	11071.311367503178	132.0	20869	11284
point	56	5	2	15	8640.015340813554	17368.724902415946	252.24999999999997	8548	18096
point	55	5	2	15	17663.63212026497	24825.215893097804	132.0	17719	24776
point	53	6	2	15	11749.939295767845	23072.447207762976	252.24999999999997	11906	22694
point	52	6	1	15	15633.773054107543	12109.036952325969	448.0	15644	12105
point	51	6	1	15	15415.748125265587	28295.87255538105	298.0	15392	28001
point	50	6	1	15	7041.329572968822	21233.240706398403	298.0	6897	21303
point	48	7	0	15	12954.859612872175	12182.540234894137	298.0	12915	12308
point	47	7	2	15	9206.389997778637	17646.021786344416	252.25	9042	17545
point	46	7	4	15	11946.0	13442.161308316705	63.0625	11946	13419
point	45	7	0	15	13331.478596105833	18859.11259486279	672.0	13361	18929
point	44	8	0	15	19764.58611431753	16373.102800222709	132.0	19768	16397
point	43	8	2	15	10876.17875942788	11594.319106555437	252.25	10879	11591
point	69	3	0	15	7787.50158552401	11821.316565171852	448.0	7829	11793
point	41	8	0	15	11776.391664203655	17003.562992801628	448.0	11773	17015
point	40	8	2	15	8304.370089792279	20776.47686938798	252.25	8344	20774
point	39	9	4	15	15874.76864969914	8937.375639294163	63.0625	15686	8743
point	38	9	0	15	6925.053228920213	18235.22263408748	448.0	7149	18431
point	37	9	0	15	14900.46025205354	28822.25275586364	298.0	14778	28574
point	36	9	1	15	10949.873934242076	17961.2712600427	448.0	10933	18028
point	35	9	4	15	17062.832117011352	14320.750680008905	63.06250000000001	17030	14295
point	68	3	0	15	8620.596069198278	7266.324076374303	298.0	8496	7431
point	32	10	0	15	12508.609730379052	4357.420924254686	448.0	12537	4362
point	31	10	3	15	14682.0	24951.68118775329	126.125	14682	24758
point	30	10	2	15	7753.176183399224	18539.998717289647	252.25	7764	18525
point	29	11	0	15	10504.57094886408	13248.558257819275	672.0	10318	13043
point	28	11	0	15	8828.53697943629	19680.747551593857	1009.0	8584	18848
point	27	11	1	15	10339.44094926277	7919.367904885814	298.0	10389	7900
point	26	11	0	15	14053.453237986741	8992.9681251924	672.0	14051	9055
point	25	11	0	15	9185.659613361733	20279.056924334003	1009.0	8843	19730
point	24	12	0	15	13031.358250200576	13339.101029865047	672.0	12975	13445
disappearpoint	23	11	0	15	9273.0	12075.0	0.0	9273	12075
point	22	12	0	15	10100.291107741614	12678.485179569358	672.0	10277	12973
point	21	12	1	15	19791.159214089857	11400.001277584595	132.0	19657	11423
point	20	12	1	15	10086.658187831985	19561.22852677087	504.5	10198	19543
point	19	13	1	15	11622.600247774215	16837.193308605598	448.0	11629	16831
point	18	13	0	15	12875.963917017976	20142.270021053973	672.0	12944	20185
point	17	13	0	15	8793.15483906621	16172.189069749513	1009.0	8948	15300
point	54	6	0	15	7014.729324634116	17981.13634501824	672.0	7026	17983
point	15	13	1	15	16324.907123761435	13769.854364190844	504.5	16270	13918
point	14	14	3	15	13647.10240053756	26290.86878247672	126.125	13590	26176
point	13	14	0	15	19652.0453513154	23884.82824898865	1009.0	19576	24604
point	12	14	0	15	12702.366938702233	10969.939595880132	298.0	12734	10969
point	11	14	0	15	6436.902287194233	20977.308629809566	672.0	6458	20971
point	10	14	0	15	15688.441805318536	21851.975384774785	1009.0000000000001	16172	21900
point	9	15	0	15	13951.190938999942	16082.48061298114	672.0	14067	16065
point	49	7	0	15	10344.01473048937	4285.277535902826	298.0	10336	4212
point	7	15	0	15	7976.234481134822	15698.864678149024	298.0	7932	15752
point	67	3	4	15	12674.595424578334	25768.585241083303	63.0625	12635	25774
point	5	15	0	15	13611.885146765442	18106.268257668547	447.99999999999994	13632	18108
point	66	3	0	15	16333.146362579795	29348.95926365953	672.0	16285	29371
point	3	16	0	15	11288.921397840997	25133.801746714646	448.0	11325	25133
point	2	16	1	15	9108.180735070491	11027.54291308139	504.5	9097	11009
point	1	16	0	15	10481.534922038334	26214.94553048786	672.0	10496	26326
point	34	10	1	15	8175.754222093798	17719.228384112605	504.5	8052	17690
newpoint	75	1	1	15	15895.0	10846.0	132.0	15915	10887
newpoint	76	1	1	15	20334.0	19109.0	132.0	20349	19162
newpoint	77	1	2	15	12481.0	18383.0	252.25	12504	18184
newpoint	78	1	0	15	12105.0	26624.0	298.0	11991	26686
newpoint	79	1	1	15	9588.0	16564.0	298.0	9597	16679
point	79	2	1	16	9778.492414709275	16658.4834661633	298.0	9827	16653
point	78	2	0	16	11837.259783831532	26749.357844629656	298.0	11694	26760
point	77	2	2	16	12555.906309348682	18182.59712677436	252.25	12726	18178
point	76	2	1	16	20369.270889335436	19236.199104359894	132.0	20402	19356
point	75	2	1	16	15971.920966205636	10951.975819913981	132.0	16021	11008
point	73	3	0	16	14504.834742044495	28019.783710447766	298.0	14736	28489
point	72	3	2	16	13192.424731741714	16498.63510311727	132.0	13087	16349
point	71	3	0	16	10368.233488364252	20901.826976503737	448.0	10364	20772
point	70	3	4	16	11184.710059794364	17090.447730621374	63.0625	11286	16906
point	65	4	0	16	10386.565140387936	21264.687326137908	298.0	10389	21253
point	64	5	0	16	11883.323041959484	17722.944512598548	448.0	12002	17946
point	63	5	2	16	19798.462453423464	16022.793106503956	132.0	19824	16283
point	62	5	0	16	11972.492926675319	16768.432764844765	448.00000000000006	11892	16759
point	61	5	1	16	13479.218577256655	20009.358691191705	298.0	13417	20016
point	60	5	3	16	12104.158033321753	19098.7330653619	126.125	12167	19222
point	59	6	0	16	12139.640382250038	28257.702268900615	298.0	12141	28280
point	58	6	1	16	14424.87692110408	12998.22707327722	448.0	14620	12817
point	57	6	0	16	20794.846267040397	11179.09959727666	132.0	20869	11284
point	56	6	2	16	8608.352910757452	17618.979878436287	252.24999999999997	8548	18096
point	55	6	2	16	17762.29498539196	24737.525306503907	132.0	18213	24337
point	53	7	2	16	11846.104338821417	22839.246978358064	252.24999999999997	11906	22694
point	52	7	1	16	15769.681755115229	11846.776927140709	198.0	15740	11786
point	51	7	1	16	15391.82224277495	27998.834593803942	298.0	15370	27733
point	50	7	1	16	6814.464468737167	21192.78174396578	298.0	6736	21088
point	48	8	0	16	13078.975696981535	12336.06791209594	298.0	13137	12346
point	47	8	2	16	8993.295394480136	17511.17069271773	252.25	8839	17404
point	46	8	4	16	11935.928065496877	13380.390917738026	63.0625	11934	13373
point	45	8	0	16	13299.1593773511	19449.58503447522	672.0	13251	19482
point	44	9	0	16	19667.096102213276	16424.034076957396	132.0	19647	16426
point	43	9	2	16	11040.327192269406	11402.78494235236	252.25000000000003	11047	11395
point	69	4	0	16	8169.653629865494	11587.6543083227	448.0	8436	11428
disappearpoint	41	8	0	16	11773.0	17015.0	0.0	11773	17015
point	40	9	2	16	8441.845087860745	20622.418924713682	252.25000000000003	8471	20473
point	39	10	4	16	15830.833997245865	8892.13599716406	63.0625	15686	8743
point	38	10	0	16	7210.813674168688	18352.217866255593	298.0	7251	18301
point	37	10	0	16	14768.614783645407	28555.006109758564	298.0	14736	28489
point	36	10	1	16	11147.044213932531	18327.63925084888	448.0	11253	18445
point	35	10	4	16	17009.847589634996	14287.990465959998	63.0625	16869	14239
point	68	4	0	16	8441.030903323635	7504.147853057523	298.0	8369	7600
point	32	11	0	16	12914.115868640423	4538.617221434434	448.0	12931	4553
point	31	11	3	16	14682.0	24825.55618775329	126.125	14682	24758
point	30	11	2	16	7898.801777969423	18334.03081454332	252.25	7980	18219
point	29	12	0	16	10115.821571450213	12704.369285750354	672.0	9989	12493
point	28	12	0	16	8577.253391696564	18707.070848772666	1009.0	8548	18096
disappearpoint	27	11	1	16	10504.0	7841.0	0.0	10504	7841
point	26	12	0	16	14176.863380568897	9355.80845088562	298.0	14193	9366
point	25	12	0	16	8741.063849351913	19382.866081576783	1009.0	8584	18848
point	24	13	0	16	12734.477480320846	13940.197014703586	672.0	12720	13983
point	74	3	1	16	10238.258844331307	16460.068565814836	448.00000000000006	10189	16288
point	22	13	0	16	10484.283664013985	13226.20633778532	672.0	10544	13292
point	21	13	1	16	19661.057076454505	11422.304501179227	132.0	19657	11423
point	20	13	1	16	10558.46443288564	19523.66023572134	448.0	10598	19493
point	19	14	1	16	11766.41036754722	16389.156429541297	504.50000000000006	11769	16364
point	18	14	0	16	13361.711608836938	20572.175511973124	672.0	14003	20825
point	17	14	0	16	8996.409667808137	15186.739645128131	1008.9999999999999	9160	14804
point	54	7	0	16	7681.572278844433	17976.072212662628	672.0	7682	17976
point	15	14	1	16	16142.582233614032	14240.219649430835	504.5	16081	14393
point	14	15	3	16	13590.958869625305	26177.928888897415	126.125	13590	26176
point	13	15	0	16	19396.253307682364	24381.775855517746	1009.0	17968	22616
disappearpoint	12	14	0	16	12734.0	10969.0	0.0	12734	10969
point	11	15	0	16	6576.102235240418	21179.362393357093	298.0	6540	21233
point	10	15	0	16	16659.497041228176	22089.582182699847	1009.0	17036	22236
point	9	16	0	16	14565.076472372417	15849.721070482095	672.0	14702	15755
disappearpoint	49	7	0	16	10467.0	4151.0	0.0	10467	4151
point	7	16	0	16	7790.8604300942625	15932.104232275575	298.0	7647	16122
point	67	4	4	16	12635.0	25797.098550474653	63.0625	12635	25895
disappearpoint	5	15	0	16	13829.0	18134.0	0.0	13829	18134
point	66	4	0	16	15722.159384417962	29628.742240242787	672.0	15564	29703
point	3	17	0	16	11736.68799660219	25145.732759795737	448.00000000000006	11919	25149
point	2	17	1	16	8841.717180188502	10599.203351168708	504.50000000000006	8800	10533
point	1	17	0	16	10568.87419974604	26881.245600770544	672.0	10618	27255
point	34	11	1	16	7778.278207986219	17941.612653427357	504.5	7738	17965
newpoint	80	1	3	16	8797.0	12657.0	126.125	8933	12577
newpoint	81	1	0	16	7256.0	20616.0	298.0	7236	20590
newpoint	82	1	2	16	9919.0	12953.0	252.25	9808	13016
newpoint	83	1	0	16	11196.0	24373.0	672.0	10893	25090
newpoint	84	1	4	16	21446.0	16138.0	63.0625	21252	16250
point	84	2	4	17	21391.38554740769	16169.529993249167	63.0625	21252	16250
point	83	2	0	17	10934.415418400547	24991.99717824029	672.0	10893	25090
point	82	2	2	17	9837.05035085749	13115.259923292402	252.25	9547	13285
point	81	2	0	17	6975.6807171677065	20612.20318808047	672.0	6965	20623
point	80	2	3	17	8905.711452886773	12593.052086537193	126.125	8933	12577
point	73	4	0	17	14636.53291426858	28287.102979174946	298.0	14736	28489
point	72	4	2	17	13116.398865460533	16390.727421943982	132.0	13087	16349
point	71	4	0	17	11048.36242685233	20983.991054782542	1009.0	11552	21140
point	70	4	4	17	11215.065089691547	17035.171595932057	63.0625	11286	16906
point	65	5	0	17	10365.846949114095	20828.639772832266	448.0	10364	20772
point	64	6	0	17	12103.645220233633	18107.404560647887	448.0	12118	18114
point	63	6	2	17	19811.355416271057	16154.161944167272	132.0	19824	16283
point	62	6	0	17	11715.904302570281	16526.441897989098	198.0	11702	16518
point	61	6	1	17	13193.30735031412	20017.448117594326	298.0	13168	20046
point	60	6	3	17	12161.442425130152	19211.09860313991	126.125	12167	19222
point	59	7	0	17	11982.916216068372	28501.22116013106	298.0	11840	28715
point	58	7	1	17	14741.790285643352	12951.839244819426	447.99999999999994	14816	13034
point	57	7	0	17	20865.577630712774	11284.891194149963	132.0	20124	11478
point	56	7	2	17	8576.69048070135	17869.23485445663	252.24999999999997	8548	18096
point	55	7	2	17	17860.964034536788	24649.841677810426	132.0	18213	24337
point	53	8	2	17	11944.883924049425	22607.173774102084	252.25	12191	22043
point	52	8	1	17	15712.901375933532	11677.880359048026	197.99999999999997	15711	11674
point	51	8	1	17	15372.883150618974	27701.861973315077	298.0	15375	27679
point	50	8	1	17	6593.640529058888	21098.51972256235	298.0	6515	20952
point	48	9	0	17	13370.846512641885	12395.95616166783	298.0	13428	12408
point	47	9	2	17	8815.913144880944	17464.099423413205	252.25	8752	17627
point	46	9	4	17	11921.007679775135	13319.120083773354	63.06249999999999	11866	13091
point	45	9	0	17	12864.659708210385	19948.63196651789	672.0	12780	20082
point	44	10	0	17	19539.79269163724	16457.74294605154	132.0	19468	16479
point	43	10	2	17	11209.421033559045	11215.839976302597	252.25000000000003	11235	11190
point	69	5	0	17	8552.19624213623	11354.542605546063	448.0	8610	11318
point	79	3	1	17	10065.207616805053	16725.46689015741	298.0	10305	16741
point	40	10	2	17	8507.641007229462	20405.23858430683	252.25	8691	20638
point	39	11	4	17	15786.89934479259	8846.896355033954	63.0625	15686	8743
point	38	11	0	17	7394.208014414606	18117.334116042253	298.0	7474	18015
point	37	11	0	17	14636.83934307296	28287.72496445022	298.0	14501	28012
point	36	11	1	17	11450.568487712782	18655.015055181877	448.0	11558	18719
point	35	11	4	17	16950.285260392713	14267.27313404964	63.0625	16869	14239
